OrderID,OrderDate,CustomerLocation,ProductCategory,Brand,Quantity,UnitPrice,Discount,IsPromotion,FinalPrice
ORD00322,2024-07-20,Phoenix,Home & Kitchen,Apple,3,947.49,15,No,2416.1
ORD00323,2024-10-18,Phoenix,Home & Kitchen,Apple,4,386.36,20,No,1236.35
ORD00324,2025-04-24,Los Angeles,Home & Kitchen,Apple,3,961.08,25,Yes,2162.43
ORD00325,2024-08-31,New York,Fashion,Sony,1,946.35,15,Yes,804.4
ORD00326,2024-09-05,San Francisco,Fashion,Sony,3,959.93,25,No,2159.84
ORD00327,2025-05-16,Seattle,Home & Kitchen,LG,5,210.81,5,Yes,1001.35
ORD00328,2025-02-21,San Francisco,Home & Kitchen,Samsung,2,592.78,20,No,948.45
ORD00329,2025-01-03,Chicago,Fashion,LG,5,297.37,0,Yes,1486.85
ORD00330,2024-09-03,New York,Sports,Puma,5,348.73,25,No,1307.74
ORD00331,2025-02-11,San Francisco,Fashion,Nike,4,380.42,10,No,1369.51
ORD00332,2024-08-23,Chicago,Home & Kitchen,Sony,2,706.03,15,No,1200.25
ORD00333,2024-09-15,Seattle,Electronics,Apple,4,988.91,20,No,3164.51
ORD00334,2024-09-22,Seattle,Fashion,Dell,3,221.06,0,Yes,663.18
ORD00335,2025-03-20,Seattle,Home & Kitchen,LG,2,163.48,10,Yes,294.26
ORD00336,2024-11-23,Houston,Beauty,Sony,1,333.62,25,No,250.22
ORD00337,2024-06-10,San Francisco,Sports,Puma,5,381.16,25,No,1429.35
ORD00338,2024-08-30,Seattle,Electronics,Apple,3,324.32,25,Yes,729.72
ORD00339,2024-11-24,Phoenix,Fashion,Dell,2,992.02,25,No,1488.03
ORD00340,2024-10-03,Miami,Sports,Dell,4,804.32,20,Yes,2573.82
ORD00341,2025-03-13,New York,Sports,LG,3,834.89,0,No,2504.67
ORD00342,2024-09-01,Phoenix,Fashion,Adidas,2,462.71,10,No,832.88
ORD00343,2024-12-18,Houston,Home & Kitchen,Puma,2,68.49,0,Yes,136.98
ORD00344,2024-06-21,Houston,Home & Kitchen,Sony,3,944.86,0,Yes,2834.58
ORD00345,2025-06-04,New York,Beauty,Dell,1,429.87,20,Yes,343.9
ORD00346,2024-11-30,Miami,Home & Kitchen,Samsung,4,16.26,20,No,52.03
ORD00347,2025-04-09,Chicago,Fashion,Dell,5,856.7,20,Yes,3426.8
ORD00348,2024-11-01,Seattle,Sports,Puma,4,555.48,5,No,2110.82
ORD00349,2025-05-30,Chicago,Fashion,Sony,5,208.51,10,Yes,938.29
ORD00350,2024-10-18,Miami,Beauty,LG,3,649.56,0,Yes,1948.68
ORD00351,2024-07-02,Seattle,Electronics,Puma,1,432.92,10,No,389.63
ORD00352,2025-05-13,Miami,Fashion,Apple,4,559.11,0,Yes,2236.44
ORD00353,2024-09-21,Houston,Fashion,Dell,3,337.77,0,No,1013.31
ORD00354,2025-02-12,Miami,Sports,Sony,4,340.29,20,No,1088.93
ORD00355,2025-03-05,Miami,Sports,Adidas,4,920.81,10,No,3314.92
ORD00356,2024-12-27,Phoenix,Sports,Sony,5,63.92,15,Yes,271.66
ORD00357,2025-05-13,Miami,Electronics,Puma,3,84.75,15,Yes,216.11
ORD00358,2025-05-22,Miami,Fashion,Samsung,2,841.95,5,Yes,1599.7
ORD00359,2024-12-14,Los Angeles,Beauty,Samsung,5,122.47,25,No,459.26
ORD00360,2025-04-29,Phoenix,Fashion,Adidas,5,45.56,5,No,216.41
ORD00361,2024-12-01,Houston,Sports,Samsung,2,732.57,25,Yes,1098.86
ORD00362,2025-02-27,Phoenix,Fashion,Samsung,3,92.4,10,Yes,249.48
ORD00363,2025-01-17,New York,Beauty,Dell,3,983.47,20,No,2360.33
ORD00364,2024-06-29,Miami,Beauty,LG,3,487.99,15,Yes,1244.37
ORD00365,2025-06-03,Houston,Beauty,Sony,5,378.05,15,No,1606.71
ORD00366,2025-01-25,Houston,Fashion,Apple,2,340.52,15,No,578.88
ORD00367,2025-02-06,Houston,Fashion,Sony,5,163.09,20,No,652.36
ORD00368,2025-02-14,Chicago,Beauty,Puma,3,726.14,10,Yes,1960.58
ORD00369,2025-05-16,Los Angeles,Beauty,Sony,3,612.46,20,No,1469.9
ORD00370,2024-07-09,San Francisco,Electronics,Apple,5,149.99,20,Yes,599.96
ORD00371,2024-09-13,Houston,Fashion,Sony,5,934.91,25,Yes,3505.91
ORD00372,2024-07-01,San Francisco,Electronics,Apple,4,752.31,20,Yes,2407.39
ORD00373,2025-05-20,Phoenix,Fashion,Adidas,2,628.75,15,No,1068.88
ORD00374,2025-06-03,Miami,Sports,Adidas,5,458.73,10,No,2064.29
ORD00375,2024-10-23,Los Angeles,Fashion,Adidas,4,373.76,25,Yes,1121.28
ORD00376,2024-11-25,Houston,Electronics,LG,4,459.53,20,Yes,1470.5
ORD00377,2024-09-27,Chicago,Beauty,Nike,1,350.66,15,Yes,298.06
ORD00378,2024-09-18,San Francisco,Beauty,Puma,1,744.03,5,No,706.83
ORD00379,2025-05-18,New York,Sports,LG,3,803.47,0,Yes,2410.41
ORD00380,2024-06-10,New York,Fashion,Puma,3,961.56,15,No,2451.98
ORD00381,2024-11-25,Los Angeles,Home & Kitchen,Adidas,4,608.44,25,Yes,1825.32
ORD00382,2024-11-24,Los Angeles,Home & Kitchen,Puma,5,318.58,20,Yes,1274.32
ORD00383,2025-03-01,Chicago,Home & Kitchen,Adidas,2,753.34,5,No,1431.35
ORD00384,2025-03-28,Houston,Electronics,Nike,2,669.15,5,No,1271.38
ORD00385,2025-01-01,Chicago,Fashion,Puma,5,843.57,20,Yes,3374.28
ORD00386,2024-10-01,Miami,Fashion,Samsung,5,234.82,10,Yes,1056.69
ORD00387,2024-10-03,Chicago,Electronics,Puma,2,246.71,20,Yes,394.74
ORD00388,2024-08-07,San Francisco,Fashion,Dell,1,445.94,10,Yes,401.35
ORD00389,2025-05-29,San Francisco,Home & Kitchen,Puma,2,280.31,5,Yes,532.59
ORD00390,2024-07-01,Seattle,Home & Kitchen,Nike,1,493.92,20,No,395.14
ORD00391,2024-08-12,Chicago,Sports,Dell,1,55.98,15,No,47.58
ORD00392,2024-09-14,Chicago,Beauty,Puma,2,198.75,10,Yes,357.75
ORD00393,2025-03-01,Los Angeles,Beauty,Apple,5,151.58,0,No,757.9
ORD00394,2024-10-21,Phoenix,Electronics,Apple,1,659.54,25,Yes,494.65
ORD00395,2025-01-07,Miami,Fashion,Samsung,2,907.1,10,Yes,1632.78
ORD00396,2025-05-24,New York,Home & Kitchen,Adidas,4,239.43,15,No,814.06
ORD00397,2024-07-22,Seattle,Beauty,Puma,4,123.22,25,No,369.66
ORD00398,2024-11-20,Miami,Sports,Sony,1,885.51,5,No,841.23
ORD00399,2024-09-27,Houston,Home & Kitchen,LG,4,787.24,20,No,2519.17
ORD00400,2024-07-17,Chicago,Home & Kitchen,Nike,2,641.23,5,Yes,1218.34
ORD00401,2025-01-08,Houston,Electronics,Sony,4,944.73,10,Yes,3401.03
ORD00402,2025-05-21,Chicago,Beauty,Dell,3,87.06,5,No,248.12
ORD00403,2024-06-27,Houston,Electronics,Adidas,5,473.46,20,No,1893.84
ORD00404,2025-04-17,Seattle,Electronics,Sony,3,452.77,5,No,1290.39
ORD00405,2024-07-21,Chicago,Beauty,Dell,1,212.23,0,No,212.23
ORD00406,2024-11-19,New York,Home & Kitchen,Dell,2,656.11,5,Yes,1246.61
ORD00407,2025-01-04,Phoenix,Fashion,Samsung,5,99.17,25,Yes,371.89
ORD00408,2025-01-12,San Francisco,Home & Kitchen,Dell,3,981.64,5,No,2797.67
ORD00409,2025-05-28,New York,Fashion,Nike,1,890.79,0,No,890.79
ORD00410,2024-07-24,San Francisco,Home & Kitchen,Puma,2,512.08,10,Yes,921.74
ORD00411,2025-03-29,New York,Electronics,Sony,4,71.26,20,Yes,228.03
ORD00412,2025-04-11,Phoenix,Home & Kitchen,Dell,1,396.75,20,No,317.4
ORD00413,2025-04-10,Seattle,Beauty,LG,1,578.63,0,No,578.63
ORD00414,2025-01-27,San Francisco,Sports,Samsung,5,718.11,20,No,2872.44
ORD00415,2025-05-30,Phoenix,Beauty,Sony,2,665.83,15,No,1131.91
ORD00416,2024-11-19,Houston,Beauty,LG,1,303.57,10,Yes,273.21
ORD00417,2025-02-06,Los Angeles,Fashion,Sony,5,598.65,0,Yes,2993.25
ORD00418,2024-08-27,New York,Electronics,Apple,5,411.62,5,Yes,1955.19
ORD00419,2024-11-12,New York,Sports,Nike,5,165.19,10,No,743.36
ORD00420,2025-06-02,Seattle,Electronics,Sony,4,820.83,5,Yes,3119.15
ORD00421,2024-07-03,Los Angeles,Fashion,Dell,1,514.2,10,Yes,462.78
ORD00422,2025-01-30,Chicago,Home & Kitchen,Sony,2,796.53,5,Yes,1513.41
ORD00423,2024-10-22,Phoenix,Beauty,Adidas,1,570.86,15,No,485.23
ORD00424,2024-11-19,Miami,Fashion,Sony,3,916.86,5,No,2613.05
ORD00425,2025-02-09,Houston,Sports,Sony,2,156.27,5,No,296.91
ORD00426,2024-07-12,Miami,Beauty,LG,4,133.17,25,Yes,399.51
ORD00427,2024-11-01,Houston,Electronics,Apple,3,116.76,0,Yes,350.28
ORD00428,2024-12-22,Seattle,Home & Kitchen,Adidas,2,613.28,10,Yes,1103.9
ORD00429,2025-01-05,Houston,Fashion,Nike,3,227.76,20,Yes,546.62
ORD00430,2025-04-16,Chicago,Fashion,Adidas,3,494.63,5,Yes,1409.7
ORD00431,2024-07-14,Seattle,Sports,Nike,1,351.61,25,No,263.71
ORD00432,2024-08-18,New York,Electronics,Sony,4,619.93,25,No,1859.79
ORD00433,2025-02-24,Miami,Home & Kitchen,Dell,2,832.5,0,Yes,1665.0
ORD00434,2025-01-24,Miami,Fashion,Adidas,5,187.76,25,Yes,704.1
ORD00435,2025-05-19,Houston,Beauty,LG,3,998.46,25,No,2246.53
ORD00436,2025-01-11,Seattle,Sports,Samsung,2,927.21,15,No,1576.26
ORD00437,2024-10-10,Chicago,Beauty,Nike,3,542.04,20,Yes,1300.9
ORD00438,2024-09-16,Los Angeles,Beauty,Adidas,3,609.8,25,Yes,1372.05
ORD00439,2025-02-24,New York,Fashion,Sony,2,834.73,25,No,1252.1
ORD00440,2024-11-02,New York,Beauty,LG,3,81.31,5,No,231.73
ORD00441,2025-01-14,Los Angeles,Sports,Apple,1,524.73,10,Yes,472.26
ORD00442,2024-11-24,San Francisco,Home & Kitchen,LG,2,257.83,10,No,464.09
ORD00443,2024-07-02,New York,Fashion,Samsung,4,123.65,20,Yes,395.68
ORD00444,2024-11-21,New York,Home & Kitchen,Puma,4,380.17,15,No,1292.58
ORD00445,2025-01-08,Miami,Home & Kitchen,Sony,1,338.53,10,No,304.68
ORD00446,2024-11-11,Houston,Home & Kitchen,Apple,4,978.78,15,No,3327.85
ORD00447,2025-03-16,Phoenix,Sports,Dell,4,447.99,20,No,1433.57
ORD00448,2025-02-10,San Francisco,Fashion,LG,2,170.14,0,Yes,340.28
ORD00449,2024-09-02,Seattle,Sports,Sony,2,930.47,5,No,1767.89
ORD00450,2025-03-17,Houston,Beauty,Adidas,4,299.64,25,No,898.92
ORD00451,2025-06-02,Chicago,Fashion,Adidas,3,650.75,10,No,1757.03
ORD00452,2025-04-15,Houston,Electronics,Apple,5,206.3,15,Yes,876.77
ORD00453,2024-09-03,Chicago,Beauty,Nike,3,504.26,20,No,1210.22
ORD00454,2025-03-04,New York,Electronics,Sony,5,405.64,20,Yes,1622.56
ORD00455,2024-11-08,Los Angeles,Beauty,Sony,2,178.19,10,No,320.74
ORD00456,2024-11-01,Houston,Sports,Apple,1,482.73,25,No,362.05
ORD00457,2024-08-11,Houston,Electronics,Nike,3,353.49,20,No,848.38
ORD00458,2025-05-22,Los Angeles,Beauty,Samsung,3,788.14,20,No,1891.54
ORD00459,2025-04-19,San Francisco,Electronics,Adidas,2,336.87,20,No,538.99
ORD00460,2025-01-20,Chicago,Fashion,Adidas,2,596.26,20,No,954.02
ORD00461,2025-03-26,Los Angeles,Fashion,Puma,3,893.15,25,No,2009.59
ORD00462,2025-03-13,Houston,Beauty,Samsung,5,758.49,10,No,3413.2
ORD00463,2024-09-28,San Francisco,Sports,LG,1,853.04,20,No,682.43
ORD00464,2024-11-21,Miami,Electronics,LG,3,535.82,20,No,1285.97
ORD00465,2025-02-23,San Francisco,Electronics,Puma,5,74.16,10,No,333.72
ORD00466,2024-09-29,Los Angeles,Fashion,Nike,5,244.9,25,Yes,918.38
ORD00467,2025-04-25,Seattle,Beauty,Apple,2,146.39,15,No,248.86
ORD00468,2025-01-25,Miami,Electronics,Apple,4,778.14,20,No,2490.05
ORD00469,2025-05-04,Houston,Fashion,LG,4,214.74,20,No,687.17
ORD00470,2025-02-12,Phoenix,Sports,Sony,2,828.88,15,Yes,1409.1
ORD00471,2025-01-13,Miami,Fashion,Samsung,1,279.66,15,Yes,237.71
ORD00472,2025-05-21,New York,Fashion,Apple,2,158.13,5,No,300.45
ORD00473,2024-08-17,Los Angeles,Beauty,LG,3,523.33,0,No,1569.99
ORD00474,2025-05-20,Los Angeles,Beauty,Apple,1,453.33,10,Yes,408.0
ORD00475,2024-12-16,San Francisco,Fashion,Apple,5,59.13,15,No,251.3
ORD00476,2025-02-10,Houston,Sports,Adidas,1,166.51,10,No,149.86
ORD00477,2025-03-23,Los Angeles,Sports,Samsung,1,505.79,5,No,480.5
ORD00478,2025-05-07,Phoenix,Sports,Samsung,4,362.88,5,No,1378.94
ORD00479,2024-09-20,Miami,Home & Kitchen,Apple,5,510.24,25,No,1913.4
ORD00480,2025-02-21,Chicago,Fashion,Sony,5,211.28,25,No,792.3
ORD00481,2024-08-10,Chicago,Electronics,Dell,1,792.03,0,No,792.03
ORD00482,2025-05-30,San Francisco,Home & Kitchen,Puma,3,302.18,20,Yes,725.23
ORD00483,2025-03-20,Los Angeles,Electronics,Puma,3,450.6,10,No,1216.62
ORD00484,2024-06-14,Phoenix,Electronics,Samsung,5,988.52,20,No,3954.08
ORD00485,2025-04-25,New York,Electronics,Samsung,1,200.64,10,No,180.58
ORD00486,2024-11-02,New York,Sports,Adidas,2,398.91,25,Yes,598.37
ORD00487,2025-01-15,San Francisco,Beauty,Dell,3,223.91,0,No,671.73
ORD00488,2024-07-14,Seattle,Home & Kitchen,Dell,3,959.89,15,No,2447.72
ORD00489,2024-12-21,Phoenix,Fashion,Sony,5,263.2,15,No,1118.6
ORD00490,2025-06-08,Seattle,Beauty,Nike,4,629.52,0,Yes,2518.08
ORD00491,2024-08-16,Houston,Home & Kitchen,Dell,3,428.64,20,Yes,1028.74
ORD00492,2025-01-14,Miami,Beauty,Apple,4,714.67,15,Yes,2429.88
ORD00493,2025-01-27,San Francisco,Electronics,Puma,3,480.8,25,No,1081.8
ORD00494,2024-12-30,New York,Home & Kitchen,Puma,2,537.43,0,No,1074.86
ORD00495,2024-07-16,Phoenix,Home & Kitchen,Nike,5,961.21,0,No,4806.05
ORD00496,2025-06-06,Seattle,Beauty,Puma,4,429.1,20,No,1373.12
ORD00497,2025-04-29,Chicago,Fashion,Dell,3,758.57,25,No,1706.78
ORD00498,2024-06-09,Seattle,Sports,Sony,1,959.39,15,No,815.48
ORD00499,2024-08-21,Los Angeles,Home & Kitchen,Nike,5,760.71,20,No,3042.84
ORD00500,2024-08-18,Houston,Beauty,LG,2,862.82,15,No,1466.79
ORD00501,2025-01-02,Chicago,Beauty,Samsung,4,152.37,20,Yes,487.58
ORD00502,2024-11-20,Phoenix,Electronics,Adidas,5,365.5,0,No,1827.5
ORD00503,2024-08-19,San Francisco,Beauty,Sony,2,346.63,25,No,519.94
ORD00504,2025-04-13,Chicago,Home & Kitchen,Sony,4,978.26,10,Yes,3521.74
ORD00505,2025-02-03,Chicago,Fashion,Apple,4,787.87,20,Yes,2521.18
ORD00506,2024-12-26,Miami,Home & Kitchen,LG,1,228.78,25,No,171.59
ORD00507,2025-02-25,Miami,Sports,Adidas,4,503.1,5,No,1911.78
ORD00508,2025-01-07,Miami,Electronics,Puma,2,614.5,5,Yes,1167.55
ORD00509,2024-09-02,New York,Fashion,Apple,2,678.17,15,Yes,1152.89
ORD00510,2024-08-31,Miami,Sports,Nike,3,684.99,25,Yes,1541.23
ORD00511,2024-10-12,Phoenix,Home & Kitchen,Sony,2,642.61,10,No,1156.7
ORD00512,2024-07-27,Chicago,Sports,LG,2,254.91,20,Yes,407.86
ORD00513,2024-08-27,Chicago,Home & Kitchen,Apple,2,77.28,0,Yes,154.56
ORD00514,2025-02-20,Miami,Fashion,Apple,3,769.26,25,No,1730.83
ORD00515,2024-09-14,Seattle,Home & Kitchen,LG,4,785.62,10,No,2828.23
ORD00516,2024-06-11,Phoenix,Electronics,Nike,2,894.67,5,No,1699.87
ORD00517,2024-11-20,Chicago,Fashion,Nike,1,165.57,0,No,165.57
ORD00518,2025-04-13,Los Angeles,Fashion,Apple,4,34.38,15,Yes,116.89
ORD00519,2024-10-17,Houston,Sports,LG,4,307.83,25,No,923.49
ORD00520,2025-03-02,Los Angeles,Home & Kitchen,Dell,2,638.54,15,No,1085.52
ORD00521,2024-11-08,Seattle,Sports,Puma,1,916.54,5,Yes,870.71
ORD00522,2025-04-14,Houston,Beauty,Apple,1,27.2,20,No,21.76
ORD00523,2024-11-10,Miami,Electronics,LG,5,821.44,25,No,3080.4
ORD00524,2024-08-15,San Francisco,Home & Kitchen,LG,5,103.65,15,Yes,440.51
ORD00525,2024-06-11,Houston,Beauty,Nike,3,667.8,15,No,1702.89
ORD00526,2024-08-05,Houston,Fashion,Sony,2,930.77,10,No,1675.39
ORD00527,2025-03-05,Chicago,Fashion,Puma,3,361.34,20,No,867.22
ORD00528,2025-03-17,Phoenix,Beauty,Apple,2,610.56,15,Yes,1037.95
ORD00529,2024-08-07,Chicago,Sports,Sony,4,857.67,0,No,3430.68
ORD00530,2025-03-26,Chicago,Beauty,Sony,3,236.24,5,No,673.28
ORD00531,2025-02-25,Seattle,Beauty,Dell,1,548.22,15,Yes,465.99
ORD00532,2024-07-27,New York,Sports,Dell,2,378.35,20,No,605.36
ORD00533,2025-03-14,Houston,Fashion,Puma,3,813.71,20,Yes,1952.9
ORD00534,2024-12-19,San Francisco,Sports,Samsung,1,880.73,5,Yes,836.69
ORD00535,2024-07-25,Los Angeles,Electronics,Samsung,5,513.43,15,Yes,2182.08
ORD00536,2025-04-15,Seattle,Sports,Sony,5,732.55,20,No,2930.2
ORD00537,2024-10-01,New York,Electronics,LG,2,40.64,15,Yes,69.09
ORD00538,2024-11-08,Phoenix,Home & Kitchen,Adidas,5,263.05,5,Yes,1249.49
ORD00539,2024-10-04,Phoenix,Sports,Dell,5,156.27,25,No,586.01
ORD00540,2024-06-08,Miami,Home & Kitchen,Puma,2,254.48,0,No,508.96
ORD00541,2025-02-15,Chicago,Fashion,Adidas,5,760.71,0,No,3803.55
ORD00542,2024-06-16,Chicago,Electronics,Adidas,5,726.5,15,Yes,3087.62
ORD00543,2024-12-09,Los Angeles,Electronics,Apple,4,812.97,20,Yes,2601.5
ORD00544,2024-10-22,Houston,Electronics,Adidas,3,240.41,25,No,540.92
ORD00545,2025-06-06,Los Angeles,Sports,Nike,2,67.6,20,No,108.16
ORD00546,2024-12-21,Los Angeles,Beauty,Apple,4,129.89,25,Yes,389.67
ORD00547,2024-11-12,Seattle,Sports,Apple,1,202.81,0,Yes,202.81
ORD00548,2024-12-23,Seattle,Home & Kitchen,Nike,5,806.14,25,No,3023.02
ORD00549,2025-04-19,Los Angeles,Beauty,Samsung,3,691.55,10,Yes,1867.18
ORD00550,2024-08-28,Los Angeles,Home & Kitchen,Sony,5,633.92,20,Yes,2535.68
ORD00551,2025-04-26,San Francisco,Sports,Apple,3,219.51,25,Yes,493.9
ORD00552,2025-05-12,New York,Electronics,Samsung,3,84.84,15,No,216.34
ORD00553,2025-03-16,Los Angeles,Fashion,Samsung,2,114.22,10,Yes,205.6
ORD00554,2025-05-01,San Francisco,Beauty,Samsung,4,176.57,25,No,529.71
ORD00555,2024-10-05,Miami,Home & Kitchen,Adidas,5,677.61,15,No,2879.84
ORD00556,2024-07-02,Chicago,Beauty,Adidas,3,651.01,10,No,1757.73
ORD00557,2025-04-19,San Francisco,Electronics,Samsung,1,678.42,20,No,542.74
ORD00558,2024-12-25,San Francisco,Sports,LG,3,903.18,0,No,2709.54
ORD00559,2025-04-03,Phoenix,Electronics,Dell,5,442.08,5,Yes,2099.88
ORD00560,2025-02-02,Chicago,Fashion,Puma,3,171.34,20,Yes,411.22
ORD00561,2025-01-01,Seattle,Home & Kitchen,Adidas,4,870.56,20,No,2785.79
ORD00562,2024-10-12,Seattle,Fashion,Puma,1,739.7,15,Yes,628.75
ORD00563,2024-08-17,San Francisco,Home & Kitchen,Sony,1,131.78,10,Yes,118.6
ORD00564,2024-06-17,Houston,Beauty,Adidas,5,636.95,25,Yes,2388.56
ORD00565,2025-05-29,Los Angeles,Home & Kitchen,Dell,2,583.19,5,Yes,1108.06
ORD00566,2024-12-19,Seattle,Beauty,Puma,5,178.85,5,Yes,849.54
ORD00567,2024-07-08,Los Angeles,Beauty,Puma,4,860.22,0,Yes,3440.88
ORD00568,2024-10-16,Houston,Sports,Samsung,4,89.3,15,Yes,303.62
ORD00569,2025-02-18,New York,Beauty,LG,2,593.56,25,Yes,890.34
ORD00570,2024-12-15,Seattle,Beauty,Adidas,1,874.23,25,Yes,655.67
ORD00571,2024-08-16,San Francisco,Home & Kitchen,Sony,1,567.47,10,No,510.72
ORD00572,2025-05-13,Phoenix,Beauty,Adidas,4,485.94,15,Yes,1652.2
ORD00573,2024-07-12,Miami,Beauty,Adidas,4,528.93,5,No,2009.93
ORD00574,2024-12-05,Phoenix,Sports,Nike,2,647.85,25,No,971.78
ORD00575,2025-05-25,San Francisco,Sports,Adidas,2,926.56,5,No,1760.46
ORD00576,2024-08-31,Los Angeles,Beauty,Apple,4,723.01,10,Yes,2602.84
ORD00577,2025-05-21,Houston,Fashion,Sony,3,134.11,0,Yes,402.33
ORD00578,2025-04-27,Los Angeles,Beauty,LG,3,281.18,15,Yes,717.01
ORD00579,2025-04-22,New York,Electronics,Nike,4,938.4,20,No,3002.88
ORD00580,2024-10-06,Phoenix,Home & Kitchen,LG,5,527.16,5,Yes,2504.01
ORD00581,2024-12-27,Houston,Electronics,Sony,4,945.4,25,No,2836.2
ORD00582,2024-10-31,Phoenix,Home & Kitchen,Apple,4,574.45,10,Yes,2068.02
ORD00583,2025-03-30,Miami,Beauty,Samsung,2,701.23,20,Yes,1121.97
ORD00584,2025-05-19,Los Angeles,Beauty,Dell,2,458.36,20,Yes,733.38
ORD00585,2025-01-18,New York,Electronics,Nike,1,961.29,20,No,769.03
ORD00586,2024-09-22,Chicago,Sports,Adidas,2,332.41,0,No,664.82
ORD00587,2024-11-13,San Francisco,Sports,LG,3,580.4,25,No,1305.9
ORD00588,2024-06-24,New York,Home & Kitchen,Dell,5,288.12,5,Yes,1368.57
ORD00589,2024-12-11,Phoenix,Beauty,Nike,3,303.22,25,No,682.25
ORD00590,2025-04-13,San Francisco,Beauty,LG,3,130.41,10,No,352.11
ORD00591,2024-11-29,Miami,Electronics,Adidas,5,694.43,25,Yes,2604.11
ORD00592,2024-09-29,Chicago,Home & Kitchen,Samsung,2,604.96,15,No,1028.43
ORD00593,2024-07-08,Los Angeles,Fashion,Puma,1,700.89,10,No,630.8
ORD00594,2025-04-23,Houston,Fashion,Samsung,3,259.14,15,Yes,660.81
ORD00595,2024-10-15,Phoenix,Electronics,Puma,4,256.44,20,No,820.61
ORD00596,2024-10-08,Miami,Fashion,Puma,5,634.99,15,Yes,2698.71
ORD00597,2024-07-02,Seattle,Beauty,Adidas,4,835.56,10,Yes,3008.02
ORD00598,2025-03-03,Phoenix,Electronics,Samsung,3,978.79,10,Yes,2642.73
ORD00599,2025-01-24,San Francisco,Fashion,Dell,2,311.68,10,Yes,561.02
ORD00600,2024-09-13,New York,Home & Kitchen,Apple,1,699.58,10,No,629.62
ORD00601,2024-12-10,Los Angeles,Beauty,Adidas,4,681.17,10,Yes,2452.21
ORD00602,2025-05-13,Los Angeles,Sports,Puma,2,290.86,10,Yes,523.55
ORD00603,2024-08-11,Seattle,Beauty,LG,5,822.28,5,No,3905.83
ORD00604,2025-03-27,Houston,Beauty,Samsung,2,114.56,10,Yes,206.21
ORD00605,2025-05-10,Miami,Electronics,Samsung,2,75.35,5,Yes,143.16
ORD00606,2025-01-13,Houston,Beauty,Sony,1,838.37,10,No,754.53
ORD00607,2024-06-26,Miami,Beauty,LG,2,36.37,10,Yes,65.47
ORD00608,2024-11-04,Seattle,Electronics,Puma,3,393.16,25,Yes,884.61
ORD00609,2025-03-03,Houston,Home & Kitchen,Adidas,1,681.54,20,No,545.23
ORD00610,2025-02-09,Seattle,Sports,LG,4,656.48,25,No,1969.44
ORD00611,2025-01-10,Miami,Sports,LG,4,814.11,20,No,2605.15
ORD00612,2025-04-08,Phoenix,Home & Kitchen,Dell,3,35.54,5,No,101.29
ORD00613,2025-04-05,Los Angeles,Electronics,Apple,2,567.36,0,No,1134.72
ORD00614,2025-04-27,Houston,Fashion,Dell,5,575.77,25,No,2159.14
ORD00615,2024-12-04,New York,Fashion,Sony,3,767.9,15,No,1958.14
ORD00616,2024-06-13,Houston,Home & Kitchen,Sony,2,958.48,5,No,1821.11
ORD00617,2025-04-05,New York,Home & Kitchen,Nike,1,693.29,5,Yes,658.63
ORD00618,2025-05-19,San Francisco,Beauty,Apple,4,991.41,10,No,3569.08
ORD00619,2024-11-08,San Francisco,Sports,Nike,5,966.77,10,No,4350.47
ORD00620,2024-08-14,Seattle,Sports,Puma,5,240.89,20,No,963.56
ORD00621,2025-04-05,Seattle,Beauty,Sony,3,773.52,15,No,1972.48
ORD00622,2024-09-05,Houston,Home & Kitchen,Nike,2,645.07,20,Yes,1032.11
ORD00623,2025-05-02,New York,Sports,Samsung,2,990.32,5,Yes,1881.61
ORD00624,2025-04-22,Los Angeles,Sports,Sony,4,112.39,10,No,404.6
ORD00625,2025-04-19,Chicago,Beauty,Dell,1,908.95,10,No,818.06
ORD00626,2025-02-26,Los Angeles,Sports,Adidas,1,594.23,0,No,594.23
ORD00627,2025-04-04,Chicago,Beauty,Sony,2,480.68,5,No,913.29
ORD00628,2025-01-11,Phoenix,Beauty,Apple,5,482.95,10,Yes,2173.28
ORD00629,2024-11-01,Seattle,Fashion,Adidas,1,660.84,25,No,495.63
ORD00630,2024-09-29,San Francisco,Beauty,Apple,2,779.73,5,No,1481.49
ORD00631,2025-01-29,Miami,Home & Kitchen,LG,4,471.29,5,Yes,1790.9
ORD00632,2025-04-19,Houston,Home & Kitchen,Samsung,4,143.02,15,Yes,486.27
ORD00633,2024-08-13,Miami,Electronics,Adidas,1,297.69,10,Yes,267.92
ORD00634,2024-11-14,San Francisco,Electronics,LG,5,365.8,20,Yes,1463.2
ORD00635,2024-10-09,New York,Sports,Sony,3,975.56,25,No,2195.01
ORD00636,2025-01-23,Seattle,Home & Kitchen,Sony,1,579.36,25,Yes,434.52
ORD00637,2025-04-22,Miami,Home & Kitchen,Puma,3,535.23,5,Yes,1525.41
ORD00638,2024-06-29,Los Angeles,Electronics,Samsung,1,949.75,20,Yes,759.8
ORD00639,2024-12-29,Seattle,Home & Kitchen,Sony,2,767.97,20,Yes,1228.75
ORD00640,2024-09-08,Los Angeles,Home & Kitchen,Adidas,4,231.34,15,Yes,786.56
ORD00641,2025-01-16,San Francisco,Beauty,Adidas,2,187.61,20,No,300.18
ORD00642,2024-11-12,Seattle,Beauty,Puma,3,19.74,20,No,47.38
ORD00643,2024-09-01,Seattle,Beauty,Sony,3,649.41,10,No,1753.41
